ABV (%),Beer ID,Beer Name,Beer Style,Brewery ID,Ounces,Brewery Name,City,State
8.5,747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,387,16.0,Natian Brewery,Portland, OR
7.3999999999999995,746,CuDa Cascadian Dark Ale (2012),American Black Ale,387,16.0,Natian Brewery,Portland, OR
5.3,654,Undun Blonde Ale (2012),American Blonde Ale,387,16.0,Natian Brewery,Portland, OR
6.1,1705,Wick For Brains,Pumpkin Ale,337,12.0,Nebraska Brewing Company,Papillion, NE
6.5,1148,Nebraska India Pale Ale,American IPA,337,12.0,Nebraska Brewing Company,Papillion, NE
4.8,1147,EOS Hefeweizen,Hefeweizen,337,12.0,Nebraska Brewing Company,Papillion, NE
4.8,1146,Brunette Nut Brown Ale,English Brown Ale,337,12.0,Nebraska Brewing Company,Papillion, NE
5.7,1145,Cardinal Pale Ale,American Pale Ale (APA),337,12.0,Nebraska Brewing Company,Papillion, NE
6.6000000000000005,1758,County Line IPA,American IPA,325,12.0,Neshaminy Creek Brewing Company,Croydon, PA
4.8,1757,Trauger Pilsner,German Pilsener,325,12.0,Neshaminy Creek Brewing Company,Croydon, PA
4.5,2475,Slow Ride,American IPA,82,12.0,New Belgium Brewing Company,Fort Collins, CO
6.5,2230,Ranger IPA,American IPA,82,12.0,New Belgium Brewing Company,Fort Collins, CO
5.0,1987,Shift,American Pale Lager,82,12.0,New Belgium Brewing Company,Fort Collins, CO
5.59999999999999,1978,1554 Black Lager,Euro Dark Lager,82,12.0,New Belgium Brewing Company,Fort Collins, CO
4.8,1975,Blue Paddle,Czech Pilsener,82,12.0,New Belgium Brewing Company,Fort Collins, CO
5.5,1737,California Route,American Amber / Red Lager,82,12.0,New Belgium Brewing Company,Fort Collins, CO
5.2,1707,Snapshot,American Pale Wheat Ale,82,16.0,New Belgium Brewing Company,Fort Collins, CO
4.8,1690,Sunshine Wheat Beer,American Pale Wheat Ale,82,12.0,New Belgium Brewing Company,Fort Collins, CO
5.2,1586,Fat Tire Amber Ale,American Amber / Red Ale,82,12.0,New Belgium Brewing Company,Fort Collins, CO
5.0,952,Shift (1),American Pale Lager,82,12.0,New Belgium Brewing Company,Fort Collins, CO
5.2,748,Fat Tire Amber Ale (2011),American Amber / Red Ale,82,12.0,New Belgium Brewing Company,Fort Collins, CO
5.0,578,Shift,American Pale Lager,82,16.0,New Belgium Brewing Company,Fort Collins, CO
6.5,564,Ranger IPA,American IPA,82,16.0,New Belgium Brewing Company,Fort Collins, CO
5.2,563,Fat Tire Amber Ale,American Amber / Red Ale,82,16.0,New Belgium Brewing Company,Fort Collins, CO
6.5,115,Ranger IPA (Current),American IPA,82,12.0,New Belgium Brewing Company,Fort Collins, CO
4.8,72,Sunshine Wheat Beer (2009),American Pale Wheat Ale,82,12.0,New Belgium Brewing Company,Fort Collins, CO
5.2,71,Fat Tire Amber Ale (2008),American Amber / Red Ale,82,12.0,New Belgium Brewing Company,Fort Collins, CO
3.4000000000000004,1417,Weiss Trash Culture,Berliner Weissbier,410,12.0,New England Brewing Company,Woodbridge, CT
6.2,885,Sea Hag IPA,American IPA,410,12.0,New England Brewing Company,Woodbridge, CT
5.0,884,Elm City Pilsner,American Pilsner,410,12.0,New England Brewing Company,Woodbridge, CT
5.0,757,Atlantic Amber Ale (2004),American Amber / Red Ale,410,12.0,New England Brewing Company,Woodbridge, CT
9.0,568,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,410,12.0,New England Brewing Company,Woodbridge, CT
8.799999999999999,320,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,410,12.0,New England Brewing Company,Woodbridge, CT
9.0,43,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,410,16.0,New England Brewing Company,Woodbridge, CT
8.799999999999999,42,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,410,16.0,New England Brewing Company,Woodbridge, CT
5.0,41,Elm City Lager (2007),American Pilsner,410,12.0,New England Brewing Company,Woodbridge, CT
5.0,40,Atlantic Amber Ale (2007),American Amber / Red Ale,410,12.0,New England Brewing Company,Woodbridge, CT
6.2,39,Sea Hag IPA (Current),American IPA,410,12.0,New England Brewing Company,Woodbridge, CT
5.0,2272,Rebirth Pale Ale,American Pale Ale (APA),174,12.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
6.800000000000001,1582,Irish Channel Stout,American Stout,174,16.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
8.799999999999999,1114,MechaHopzilla,American Double / Imperial IPA,174,16.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
6.5,486,Hopitoulas IPA,American IPA,174,16.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
3.9,485,NOLA Brown Ale,English Dark Mild Ale,174,12.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
4.9,484,NOLA Blonde Ale,American Blonde Ale,174,12.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
5.59999999999999,2043,Skylight,Dunkelweizen,241,12.0,New Republic Brewing Company,College Station, TX
5.59999999999999,2042,Kadigan,American Blonde Ale,241,12.0,New Republic Brewing Company,College Station, TX
5.2,2041,Dammit Jim!,American Amber / Red Ale,241,12.0,New Republic Brewing Company,College Station, TX
5.4,646,Nut Brown Ale,English Brown Ale,518,12.0,New South Brewing Company,Myrtle Beach, SC
4.6,165,White Ale,Witbier,518,12.0,New South Brewing Company,Myrtle Beach, SC
4.2,2050,Cream Ale,Cream Ale,238,12.0,Newburgh Brewing Company,Newburgh, NY
7.199999999999999,915,Green Head IPA,American IPA,495,12.0,Newburyport Brewing Company,Newburyport, MA
5.4,914,Plum Island Belgian White,Witbier,495,12.0,Newburyport Brewing Company,Newburyport, MA
5.5,913,Newburyport Pale Ale,American Pale Ale (APA),495,12.0,Newburyport Brewing Company,Newburyport, MA
5.5,1811,Marblehead,American Amber / Red Ale,305,16.0,Night Shift Brewing,Everett, MA
5.1,1622,Jam Session,American Pale Ale (APA),359,16.0,NoDa Brewing Company,Charlotte, NC
7.199999999999999,1621,Hop Drop 'N Roll IPA,American IPA,359,16.0,NoDa Brewing Company,Charlotte, NC
6.0,1307,Paleo IPA,English India Pale Ale (IPA),431,12.0,North Country Brewing Company,Slippery Rock, PA
6.1,1306,Buck Snort Stout,American Stout,431,12.0,North Country Brewing Company,Slippery Rock, PA
5.5,1305,Station 33 Firehouse Red,Irish Red Ale,431,12.0,North Country Brewing Company,Slippery Rock, PA
4.5,1304,Slimy Pebble Pils,German Pilsener,431,12.0,North Country Brewing Company,Slippery Rock, PA
4.5,2692,Get Together,American IPA,0,16.0,NorthGate Brewing ,Minneapolis, MN
4.9,2691,Maggie's Leap,Milk / Sweet Stout,0,16.0,NorthGate Brewing ,Minneapolis, MN
4.8,2690,Wall's End,English Brown Ale,0,16.0,NorthGate Brewing ,Minneapolis, MN
6.0,2689,Pumpion,Pumpkin Ale,0,16.0,NorthGate Brewing ,Minneapolis, MN
6.0,2688,Stronghold,American Porter,0,16.0,NorthGate Brewing ,Minneapolis, MN
5.59999999999999,2687,Parapet ESB,Extra Special / Strong Bitter (ESB),0,16.0,NorthGate Brewing ,Minneapolis, MN
6.9,1854,Blue Boots IPA,American IPA,293,16.0,Northampton Brewery,Northamtpon, MA
6.3,1227,Hoppy Bitch IPA,American IPA,450,16.0,Northwest Brewing Company,Pacific, WA
6.3,1226,Three Skulls Ale Pale Ale,American Pale Ale (APA),450,16.0,Northwest Brewing Company,Pacific, WA
4.5,541,Walter's Premium Pilsener Beer,German Pilsener,529,12.0,Northwoods Brewpub,Eau Claire, WI
4.5,109,Floppin' Crappie,American Pale Wheat Ale,529,12.0,Northwoods Brewpub,Eau Claire, WI
4.3,1917,Left of the Dial IPA,American IPA,271,12.0,Notch Brewing Company,Ipswich, MA
4.0,1190,Notch Session Pils,Czech Pilsener,271,12.0,Notch Brewing Company,Ipswich, MA
5.5,1264,O'Fallon Pumpkin Beer,Pumpkin Ale,442,12.0,O'Fallon Brewery,O'Fallon, MO
6.1,1258,5 Day IPA,American IPA,442,12.0,O'Fallon Brewery,O'Fallon, MO
5.1,128,O'Fallon Wheach,Fruit / Vegetable Beer,442,12.0,O'Fallon Brewery,O'Fallon, MO
6.7,2331,Watershed IPA,American IPA,150,12.0,Oakshire Brewing,Eugene, OR
5.4,1669,Oakshire Amber Ale,American Amber / Red Ale,150,12.0,Oakshire Brewing,Eugene, OR
5.79999999999999,1668,Overcast Espresso Stout,American Stout,150,12.0,Oakshire Brewing,Eugene, OR
6.7,999,Watershed IPA (2013),American IPA,150,12.0,Oakshire Brewing,Eugene, OR
8.19999999999999,2247,Lake Monster,Baltic Porter,184,16.0,Oasis Texas Brewing Company,Austin, TX
4.9,2071,London Homesick Ale,English Bitter,184,12.0,Oasis Texas Brewing Company,Austin, TX
4.8,2070,Luchesa Lager,Keller Bier / Zwickel Bier,184,12.0,Oasis Texas Brewing Company,Austin, TX
4.8,2069,Slow Ride,American Pale Ale (APA),184,12.0,Oasis Texas Brewing Company,Austin, TX
4.7,2192,Occidental Hefeweizen,American Pale Wheat Ale,200,16.0,Occidental Brewing Company,Portland, OR
5.1,1130,Occidental Dunkel,Dunkelweizen,200,16.0,Occidental Brewing Company,Portland, OR
5.0,1129,Occidental Altbier,Altbier,200,16.0,Occidental Brewing Company,Portland, OR
4.5,1081,Occidental Kölsch,Kölsch,200,16.0,Occidental Brewing Company,Portland, OR
9.2,2335,Perpetual Darkness,Belgian Strong Dark Ale,148,12.0,Odyssey Beerwerks,Arvada, CO
8.7,2334,Clan Warrior,Scotch Ale / Wee Heavy,148,12.0,Odyssey Beerwerks,Arvada, CO
5.4,2333,Psycho Penguin Vanilla Porter,American Porter,148,12.0,Odyssey Beerwerks,Arvada, CO
4.7,1721,Heliocentric Hefeweizen,Hefeweizen,148,12.0,Odyssey Beerwerks,Arvada, CO
5.1,1720,Ghose Drifter Pale Ale,American Pale Ale (APA),148,12.0,Odyssey Beerwerks,Arvada, CO
5.1,1431,Ghost Rider Pale Ale (2013),American Pale Ale (APA),148,12.0,Odyssey Beerwerks,Arvada, CO
4.7,1430,Helios Hefeweizen (2013),Hefeweizen,148,12.0,Odyssey Beerwerks,Arvada, CO
9.5,1059,The Hole in Hadrian's Wall,Scottish Ale,471,16.0,Okoboji Brewing Company,Spirit Lake, IA
6.5,1058,33 Select Brown Ale,American Brown Ale,471,16.0,Okoboji Brewing Company,Spirit Lake, IA
6.0,603,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,471,16.0,Okoboji Brewing Company,Spirit Lake, IA
5.0,602,Boji Blue Pale Ale,American Pale Ale (APA),471,16.0,Okoboji Brewing Company,Spirit Lake, IA
5.7,601,Winter Games Select #32 Stout,American Stout,471,16.0,Okoboji Brewing Company,Spirit Lake, IA
5.0,600,Boji Beach Golden Rye Ale,Rye Beer,471,16.0,Okoboji Brewing Company,Spirit Lake, IA
6.0,1828,Hopsmith Pale Lager,American Pale Lager,301,16.0,Old Forge Brewing Company,Danville, PA
6.5,1487,Falling Down Brown Ale,American Brown Ale,301,16.0,Old Forge Brewing Company,Danville, PA
6.800000000000001,1486,Resolution Rye Stout,American Stout,301,16.0,Old Forge Brewing Company,Danville, PA
5.5,1485,Plowshare Porter,American Porter,301,16.0,Old Forge Brewing Company,Danville, PA
4.6,1394,Old Forge Pumpkin Ale,Pumpkin Ale,301,16.0,Old Forge Brewing Company,Danville, PA
4.5,1381,Endless Sun Ale,American Pale Wheat Ale,301,16.0,Old Forge Brewing Company,Danville, PA
6.5,900,Celestial Blonde Ale,American Blonde Ale,301,16.0,Old Forge Brewing Company,Danville, PA
7.5,891,Overbite IPA,American IPA,301,16.0,Old Forge Brewing Company,Danville, PA
5.5,509,T-Rail Pale Ale,American Pale Ale (APA),301,16.0,Old Forge Brewing Company,Danville, PA
4.8,508,Endless Summer Ale (2011),American Pale Wheat Ale,301,16.0,Old Forge Brewing Company,Danville, PA
5.3,1530,Clem's Gold,American Pale Lager,390,16.0,Orlison Brewing Company,Airway Heights, WA
5.5,1529,Lizzy's Red,American Amber / Red Lager,390,16.0,Orlison Brewing Company,Airway Heights, WA
6.7,1528,Orlison India Pale Lager,American Pale Lager,390,16.0,Orlison Brewing Company,Airway Heights, WA
4.2,1527,Brünette,Euro Dark Lager,390,16.0,Orlison Brewing Company,Airway Heights, WA
4.09999999999999,1526,Havanüther,Light Lager,390,16.0,Orlison Brewing Company,Airway Heights, WA
6.5,2113,Lyric Ale,Saison / Farmhouse Ale,216,12.0,Orpheus Brewing,Atlanta, GA
5.3,2112,Atalanta,Saison / Farmhouse Ale,216,12.0,Orpheus Brewing,Atlanta, GA
4.9,2302,Pinner Throwback IPA,American IPA,166,12.0,Oskar Blues Brewery,Longmont, CO
5.2,1883,Centennial State Pale Ale,American Pale Ale (APA),166,19.2,Oskar Blues Brewery,Longmont, CO
8.0,1859,Old Chub NITRO,Scotch Ale / Wee Heavy,166,16.0,Oskar Blues Brewery,Longmont, CO
5.0,1751,One Nut Brown,English Brown Ale,166,12.0,Oskar Blues Brewery,Longmont, CO
6.5,1444,Dale's Pale Ale,American Pale Ale (APA),166,12.0,Oskar Blues Brewery,Longmont, CO
6.5,1252,Dale's Pale Ale,American Pale Ale (APA),166,12.0,Oskar Blues Brewery,Longmont, CO
5.3,1167,Mama's Little Yella Pils,Czech Pilsener,166,19.2,Oskar Blues Brewery,Longmont, CO
8.5,993,oSKAr the G'Rauch,American IPA,166,19.2,Oskar Blues Brewery,Longmont, CO
8.5,992,oSKAr the G'Rauch,American IPA,166,16.0,Oskar Blues Brewery,Longmont, CO
6.5,955,Dale's Pale Ale,American Pale Ale (APA),166,19.2,Oskar Blues Brewery,Longmont, CO
7.000000000000001,933,The Deuce,American Brown Ale,166,16.0,Oskar Blues Brewery,Longmont, CO
6.5,892,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),166,12.0,Oskar Blues Brewery,Longmont, CO
6.5,828,Dale's Pale Ale (2012),American Pale Ale (APA),166,12.0,Oskar Blues Brewery,Longmont, CO
8.7,806,Gordon Imperial Red (2010),American Double / Imperial IPA,166,12.0,Oskar Blues Brewery,Longmont, CO
6.5,755,Dale's Pale Ale (2011),American Pale Ale (APA),166,12.0,Oskar Blues Brewery,Longmont, CO
6.5,754,Dale's Pale Ale (2010),American Pale Ale (APA),166,12.0,Oskar Blues Brewery,Longmont, CO
8.7,726,G'KNIGHT (16 oz.),American Double / Imperial IPA,166,16.0,Oskar Blues Brewery,Longmont, CO
9.0,720,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,166,16.0,Oskar Blues Brewery,Longmont, CO
8.0,661,Chaka,Belgian Strong Pale Ale,166,16.0,Oskar Blues Brewery,Longmont, CO
8.0,585,HGH (Home Grown Hops): Part Duh,American Strong Ale,166,12.0,Oskar Blues Brewery,Longmont, CO
8.0,565,Deviant Dale's IPA,American Double / Imperial IPA,166,16.0,Oskar Blues Brewery,Longmont, CO
9.0,391,One Hit Wonder,American Double / Imperial IPA,166,12.0,Oskar Blues Brewery,Longmont, CO
8.7,388,G'KNIGHT (12 oz.),American Double / Imperial IPA,166,12.0,Oskar Blues Brewery,Longmont, CO
9.9,8,Ten Fidy Imperial Stout,Russian Imperial Stout,166,12.0,Oskar Blues Brewery,Longmont, CO
5.3,7,Mama's Little Yella Pils,Czech Pilsener,166,12.0,Oskar Blues Brewery,Longmont, CO
9.9,6,GUBNA Imperial IPA,American Double / Imperial IPA,166,12.0,Oskar Blues Brewery,Longmont, CO
8.0,5,Old Chub,Scottish Ale,166,12.0,Oskar Blues Brewery,Longmont, CO
8.7,4,Gordon Ale (2009),American Double / Imperial IPA,166,12.0,Oskar Blues Brewery,Longmont, CO
6.5,1,Dale's Pale Ale,American Pale Ale (APA),166,12.0,Oskar Blues Brewery,Longmont, CO
9.2,805,Gordon (2005),American Double / Imperial IPA,503,12.0,Oskar Blues Brewery,Lyons, CO
9.5,804,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,503,12.0,Oskar Blues Brewery,Lyons, CO
9.9,803,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,503,12.0,Oskar Blues Brewery,Lyons, CO
8.0,787,Old Chub (2008),Scottish Ale,503,12.0,Oskar Blues Brewery,Lyons, CO
8.0,786,Old Chub (2004),Scottish Ale,503,12.0,Oskar Blues Brewery,Lyons, CO
8.0,785,Old Chub (2003),Scottish Ale,503,12.0,Oskar Blues Brewery,Lyons, CO
6.5,745,Dale's Pale Ale (2008),American Pale Ale (APA),503,12.0,Oskar Blues Brewery,Lyons, CO
6.5,744,Dale's Pale Ale (2006),American Pale Ale (APA),503,12.0,Oskar Blues Brewery,Lyons, CO
6.5,743,Dale's Pale Ale (2004),American Pale Ale (APA),503,12.0,Oskar Blues Brewery,Lyons, CO
6.5,742,Dale's Pale Ale (2003),American Pale Ale (APA),503,12.0,Oskar Blues Brewery,Lyons, CO
6.5,741,Dale's Pale Ale (2002),American Pale Ale (APA),503,12.0,Oskar Blues Brewery,Lyons, CO
5.2,734,Leroy (2005),American Brown Ale,503,12.0,Oskar Blues Brewery,Lyons, CO
8.7,733,Gordon Beer (2006),American Double / Imperial IPA,503,12.0,Oskar Blues Brewery,Lyons, CO
8.7,1533,G'KNIGHT,American Double / Imperial IPA,389,12.0,Oskar Blues Brewery (North Carol...,Brevard, NC
9.9,1532,Ten Fidy,Russian Imperial Stout,389,12.0,Oskar Blues Brewery (North Carol...,Brevard, NC
8.0,1328,Deviant Dale's IPA,American Double / Imperial IPA,389,16.0,Oskar Blues Brewery (North Carol...,Brevard, NC
8.0,1175,Old Chub,Scottish Ale,389,12.0,Oskar Blues Brewery (North Carol...,Brevard, NC
6.5,1166,Dale's Pale Ale,American Pale Ale (APA),389,19.2,Oskar Blues Brewery (North Carol...,Brevard, NC
6.5,1065,Dale's Pale Ale,American Pale Ale (APA),389,12.0,Oskar Blues Brewery (North Carol...,Brevard, NC
5.5,1908,Fresh Slice White IPA,American White IPA,275,12.0,Otter Creek Brewing,Middlebury, VT
5.5,1946,Overgrown American Pale Ale,American Pale Ale (APA),261,12.0,Otter Creek Brewing,Waterbury, VT
4.0,1961,Ozark American Pale Ale,American Pale Ale (APA),259,12.0,Ozark Beer Company,Rogers, AR
4.8,1684,Hula Hoppie Session IPA,American IPA,341,12.0,Palisade Brewing Company,Palisade, CO
5.3,927,Dirty Hippie Dark Wheat,American Dark Wheat Ale,341,12.0,Palisade Brewing Company,Palisade, CO
5.2,1268,Rustic Red,Irish Red Ale,441,16.0,Pateros Creek Brewing Company,Fort Collins, CO
5.3,697,Stimulator Pale Ale,American Pale Ale (APA),441,16.0,Pateros Creek Brewing Company,Fort Collins, CO
4.5,696,Old Town Ale,Kölsch,441,16.0,Pateros Creek Brewing Company,Fort Collins, CO
4.3999999999999995,695,Car 21,English Bitter,441,16.0,Pateros Creek Brewing Company,Fort Collins, CO
5.0,694,Cache La Porter,American Porter,441,16.0,Pateros Creek Brewing Company,Fort Collins, CO
4.2,1805,Rodeo Rye Pale Ale,American Pale Ale (APA),307,12.0,Payette Brewing Company,Garden City, ID
6.2,1048,Outlaw IPA,American IPA,307,12.0,Payette Brewing Company,Garden City, ID
4.3999999999999995,1043,North Fork Lager,American Pale Lager,307,12.0,Payette Brewing Company,Garden City, ID
4.8,890,Payette Pale Ale,American Pale Ale (APA),307,12.0,Payette Brewing Company,Garden City, ID
5.5,775,Mutton Buster,American Brown Ale,307,12.0,Payette Brewing Company,Garden City, ID
5.0,1087,Side Kick Kölsch,Kölsch,468,12.0,Peace Tree Brewing Company,Knoxville, IA
4.6,1931,Fresh Cut Pilsner,American Pilsner,266,12.0,Peak Organic Brewing Company,Portland, ME
5.0,1930,Summer Session Ale,American Pale Wheat Ale,266,12.0,Peak Organic Brewing Company,Portland, ME
4.0,2238,Lobo Lito,Light Lager,187,12.0,Pedernales Brewing Company,Fredericksburg, TX
5.0,2144,Robert Earl Keen Honey Pils,American Pilsner,187,12.0,Pedernales Brewing Company,Fredericksburg, TX
6.5,2175,Mound Builder IPA,American IPA,205,12.0,People's Brewing Company,Lafayette, IN
6.2,2168,Amazon Princess IPA,American IPA,205,12.0,People's Brewing Company,Lafayette, IN
4.2,1956,Farmer's Daughter Wheat,American Pale Wheat Ale,205,12.0,People's Brewing Company,Lafayette, IN
4.5,1794,People's Pilsner,German Pilsener,205,12.0,People's Brewing Company,Lafayette, IN
5.5,2633,Hotbox Brown,American Brown Ale,13,12.0,Perrin Brewing Company,Comstock Park, MI
4.8,2632,Gold,American Blonde Ale,13,12.0,Perrin Brewing Company,Comstock Park, MI
5.79999999999999,2631,Black,American Black Ale,13,12.0,Perrin Brewing Company,Comstock Park, MI
6.5,2630,98 Problems (Cuz A Hop Ain't One),American IPA,13,12.0,Perrin Brewing Company,Comstock Park, MI
5.0,2629,Veteran’s Pale Ale (VPA),American Pale Ale (APA),13,12.0,Perrin Brewing Company,Comstock Park, MI
5.0,2628,Grapefruit IPA,American IPA,13,12.0,Perrin Brewing Company,Comstock Park, MI
5.1,1062,Pete's ESP Lager (1998),American Pale Lager,470,12.0,Pete's Brewing Company,San Antonio, TX
4.7,1061,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,470,12.0,Pete's Brewing Company,San Antonio, TX
4.9,1060,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,470,12.0,Pete's Brewing Company,San Antonio, TX
4.7,1055,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,470,12.0,Pete's Brewing Company,San Antonio, TX
4.7,1054,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,470,12.0,Pete's Brewing Company,San Antonio, TX
4.7,1053,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,470,12.0,Pete's Brewing Company,San Antonio, TX
4.09999999999999,2635,Sparkle,American Pale Lager,11,16.0,Petoskey Brewing,Petoskey, MI
5.8999999999999995,1404,North 45 Amber Ale,American Amber / Red Ale,11,16.0,Petoskey Brewing,Petoskey, MI
6.9,1403,Horny Monk,Dubbel,11,16.0,Petoskey Brewing,Petoskey, MI
6.7,1402,Mind's Eye PA,American IPA,11,16.0,Petoskey Brewing,Petoskey, MI
6.1,2312,Camelback,American IPA,157,12.0,Phoenix Ale Brewery,Phoenix, AZ
5.59999999999999,1636,Local 5 Pale Ale,American Pale Ale (APA),355,16.0,Pikes Peak Brewing Company,Monument, CO
7.3,1518,Devils Head Red Ale,American Amber / Red Ale,355,16.0,Pikes Peak Brewing Company,Monument, CO
7.000000000000001,1384,Elephant Rock IPA,American IPA,355,12.0,Pikes Peak Brewing Company,Monument, CO
5.0,1797,Black Bay Milk Stout,Milk / Sweet Stout,310,12.0,Pine Street Brewery,San Francisco, CA
5.0,1437,Atom Splitter Pale Ale,American Pale Ale (APA),310,12.0,Pine Street Brewery,San Francisco, CA
6.0,1791,Hot Date Ale,Chile Beer,314,16.0,Piney River Brewing Company,Bucryus, MO
7.000000000000001,1540,Masked Bandit IPA,American Black Ale,314,16.0,Piney River Brewing Company,Bucryus, MO
